client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
e50dd55487723c8f903a20757a3359a6b073fd4791e27710e2fc0c095aafee9ec4c53067d46fc8d3898cad221e432afada0563c9d8209756dd9605cd12cc28fe	common_voice_ru_18862823.wav	Я благодарю также Генерального секретаря за его брифинг.	1	2				ru	
e50dd55487723c8f903a20757a3359a6b073fd4791e27710e2fc0c095aafee9ec4c53067d46fc8d3898cad221e432afada0563c9d8209756dd9605cd12cc28fe	common_voice_ru_18862827.wav	Мы должны продолжать ту важную работу, которую мы все вместе начали.	1	2				ru	
47fa90ce4a5f6228064112db1caa6e98f0075f5a4feef3f0301555123918ed18b2e70ac586490c36af348556cf623d73f4caa2b589c23ca6dd10e00bea61943c	common_voice_ru_18862839.wav	Об этом свидетельствует растущее число операций, проводимых под руководством афганцев и с их участием.	1	2	fourties	male		ru	
47fa90ce4a5f6228064112db1caa6e98f0075f5a4feef3f0301555123918ed18b2e70ac586490c36af348556cf623d73f4caa2b589c23ca6dd10e00bea61943c	common_voice_ru_18862841.wav	В бассейне пахнет хлором.	0	2	fourties	male		ru	
543e1fb3b0ce5dd0d7014cd4fb6841aaa225387960d4ba6d6730d55085227491be1230efd00a6662460a2b9df39bde0a8759ea30a46033a09f5baab2dbd8d67a	common_voice_ru_18863142.wav	Здесь постоянно возникают определенные сомнения, которые я хотел бы развеять раз и навсегда.	1	2				ru	
543e1fb3b0ce5dd0d7014cd4fb6841aaa225387960d4ba6d6730d55085227491be1230efd00a6662460a2b9df39bde0a8759ea30a46033a09f5baab2dbd8d67a	common_voice_ru_18863145.wav	Франция несет весьма особенные обязанности в контексте ядерных проблем на глобальном уровне.	1	2				ru	
543e1fb3b0ce5dd0d7014cd4fb6841aaa225387960d4ba6d6730d55085227491be1230efd00a6662460a2b9df39bde0a8759ea30a46033a09f5baab2dbd8d67a	common_voice_ru_18863172.wav	И Япония намерена форсировано реализовывать свою позицию на переговорах, как только те начнутся.	1	2				ru	
543e1fb3b0ce5dd0d7014cd4fb6841aaa225387960d4ba6d6730d55085227491be1230efd00a6662460a2b9df39bde0a8759ea30a46033a09f5baab2dbd8d67a	common_voice_ru_18863174.wav	Секретариат увеличивает число посвященных женской проблематике докладов и придает им больше значения.	1	2				ru	
543e1fb3b0ce5dd0d7014cd4fb6841aaa225387960d4ba6d6730d55085227491be1230efd00a6662460a2b9df39bde0a8759ea30a46033a09f5baab2dbd8d67a	common_voice_ru_18863173.wav	Нас по-прежнему глубоко тревожит продолжающийся застой на Конференции по разоружению.	0	2				ru	
543e1fb3b0ce5dd0d7014cd4fb6841aaa225387960d4ba6d6730d55085227491be1230efd00a6662460a2b9df39bde0a8759ea30a46033a09f5baab2dbd8d67a	common_voice_ru_18863209.wav	Действительно, важно осмыслить исторические события, которые привели к значительным политическим изменениям в арабском мире.	0	2				ru	
543e1fb3b0ce5dd0d7014cd4fb6841aaa225387960d4ba6d6730d55085227491be1230efd00a6662460a2b9df39bde0a8759ea30a46033a09f5baab2dbd8d67a	common_voice_ru_18863207.wav	Я не знаю, какой вы инженер, но… чините вы машину как-то очень странно.	1	2				ru	
543e1fb3b0ce5dd0d7014cd4fb6841aaa225387960d4ba6d6730d55085227491be1230efd00a6662460a2b9df39bde0a8759ea30a46033a09f5baab2dbd8d67a	common_voice_ru_18863175.wav	Я предоставляю слово Специальному представителю Вальстрём для дополнительного заявления.	0	2				ru	
069a52e11463c9ab123cb2dc71b33027c7ac775040a89298a851f022af36204b74f031611007aa1a052dbecfb34cb66ebd6402f79158fd9b335f71cb67f197bd	common_voice_ru_18863842.wav	Пожалуйста, прочитайте вслух.	0	2	twenties	male		ru	
069a52e11463c9ab123cb2dc71b33027c7ac775040a89298a851f022af36204b74f031611007aa1a052dbecfb34cb66ebd6402f79158fd9b335f71cb67f197bd	common_voice_ru_18863938.wav	Ясно, что принятие программы работы потребует от всех нас последовательных политических усилий.	0	3	twenties	male		ru	
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18864408.wav	Нельзя допустить, чтобы Совету помешали выполнять его обязанности.	1	2	twenties	male		ru	
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18864446.wav	Соединенные Штаты, следуя давней традиции, оказывают активную поддержку в этой связи.	0	2	twenties	male		ru	
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18864491.wav	Однако, я думаю, было бы хорошо коснуться основ здесь, чтобы прощупать почву.	0	2	twenties	male		ru	
fb7a6fe1ce03ca3b0ff36eef431aa62b7c54321f2cf201e00955969a55d3f887d1e4274de62542e8f4e6aca795ad7d125518d5358eccefed9d37e2ebc4ad990d	common_voice_ru_18865853.wav	Создание эффективной сомалийской судебной системы также позволит сомалийцам вести борьбу с терроризмом и пиратством.	1	2				ru	
c397ae16cd3952894b97d7df8935f75221977cddae67a8f69c54bc51b8b6ffd85aac58a7c6b1b8ef1d29e61a7ca7fe92c9d8a28ef1d2ecc080aa006f59680aa3	common_voice_ru_18866250.wav	Этот затор имеет прежде всего политические корни.	1	2	twenties	male		ru	
f25a4eb8adda7173ee65ac518196dc28cc7cc24b342741d4501c9521d25c87490a5fff656373d020cd7554af337fa23a9c90112624d2d260a916842621ee6730	common_voice_ru_18867297.wav	Жене стало страшно: ей показалось, что над Ольгой сейчас начнут смеяться.	0	2				ru	
f25a4eb8adda7173ee65ac518196dc28cc7cc24b342741d4501c9521d25c87490a5fff656373d020cd7554af337fa23a9c90112624d2d260a916842621ee6730	common_voice_ru_18867342.wav	Но диамат и истмат тоже распались.	0	2				ru	
47fa90ce4a5f6228064112db1caa6e98f0075f5a4feef3f0301555123918ed18b2e70ac586490c36af348556cf623d73f4caa2b589c23ca6dd10e00bea61943c	common_voice_ru_18868187.wav	И в этом заключается урок для всех нас.	1	2	fourties	male		ru	
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18868332.wav	Перед Фигурой стояли Тимур, Симаков и Ладыгин.	0	2	twenties	male		ru	
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18868375.wav	Афганистан будет оставаться одним из важнейших партнеров Финляндии в деле развития.	0	2	twenties	male		ru	
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18868382.wav	Я промолчал все полтора года.	0	2	twenties	male		ru	
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18868416.wav	Разве требования палестинцев не такие же законные, как требования других народов региона?	0	2	twenties	male		ru	
9aec3059cb1cd19b52c769f9eb6ee076f147e00e6d9688df9c70385adaedd864e651b9166ffbe19b297ae052e24603159d231f8c942618ceca686f54756673ad	common_voice_ru_18868721.wav	Швейцария всецело разделяет эту цель.	0	2	twenties	other		ru	
9aec3059cb1cd19b52c769f9eb6ee076f147e00e6d9688df9c70385adaedd864e651b9166ffbe19b297ae052e24603159d231f8c942618ceca686f54756673ad	common_voice_ru_18868745.wav	Если возражений нет, я буду считать, что Комитет согласен поступить соответствующим образом.	1	2	twenties	other		ru	
9aec3059cb1cd19b52c769f9eb6ee076f147e00e6d9688df9c70385adaedd864e651b9166ffbe19b297ae052e24603159d231f8c942618ceca686f54756673ad	common_voice_ru_18868748.wav	Мы предложили партнерство в деле преобразований всем рассматриваемым странам.	1	2	twenties	other		ru	
ea565e88e336242ca1e602ef2ab5a656d8162d4e2c733b50bf7f845fc0dd341b1dc5f8580e359224beff1e27307c97c58fb9f6feaa030a42349e653122dd79bd	common_voice_ru_18868906.wav	В заключение я хотела бы сказать, что Финляндия готова принять проект доклада.	0	2	thirties	male		ru	
069a52e11463c9ab123cb2dc71b33027c7ac775040a89298a851f022af36204b74f031611007aa1a052dbecfb34cb66ebd6402f79158fd9b335f71cb67f197bd	common_voice_ru_18868911.wav	В наших общих интересах начать работу по четырем пунктам повестки дня Конференции.	0	2	twenties	male		ru	
069a52e11463c9ab123cb2dc71b33027c7ac775040a89298a851f022af36204b74f031611007aa1a052dbecfb34cb66ebd6402f79158fd9b335f71cb67f197bd	common_voice_ru_18868915.wav	Они сами хозяева своей судьбы.	0	2	twenties	male		ru	
069a52e11463c9ab123cb2dc71b33027c7ac775040a89298a851f022af36204b74f031611007aa1a052dbecfb34cb66ebd6402f79158fd9b335f71cb67f197bd	common_voice_ru_18868921.wav	Она же сама будет капитаном.	1	2	twenties	male		ru	
069a52e11463c9ab123cb2dc71b33027c7ac775040a89298a851f022af36204b74f031611007aa1a052dbecfb34cb66ebd6402f79158fd9b335f71cb67f197bd	common_voice_ru_18868926.wav	На том и порешили.	0	2	twenties	male		ru	
069a52e11463c9ab123cb2dc71b33027c7ac775040a89298a851f022af36204b74f031611007aa1a052dbecfb34cb66ebd6402f79158fd9b335f71cb67f197bd	common_voice_ru_18868923.wav	Это имеет огромное значение для положительного отношения к миротворцам во всем мире.	1	2	twenties	male		ru	
069a52e11463c9ab123cb2dc71b33027c7ac775040a89298a851f022af36204b74f031611007aa1a052dbecfb34cb66ebd6402f79158fd9b335f71cb67f197bd	common_voice_ru_18868933.wav	Мы призываем участников к совместному осуществлению программ на глобальном уровне.	1	2	twenties	male		ru	
069a52e11463c9ab123cb2dc71b33027c7ac775040a89298a851f022af36204b74f031611007aa1a052dbecfb34cb66ebd6402f79158fd9b335f71cb67f197bd	common_voice_ru_18868996.wav	Оно дополнительно проложит путь к параллельным сдвигам по другим стержневым пунктам повестки дня.	1	2	twenties	male		ru	
069a52e11463c9ab123cb2dc71b33027c7ac775040a89298a851f022af36204b74f031611007aa1a052dbecfb34cb66ebd6402f79158fd9b335f71cb67f197bd	common_voice_ru_18868995.wav	Поэтому сегодняшние открытые прения являются своевременной попыткой всесторонне рассмотреть ситуацию в Сомали.	1	2	twenties	male		ru	
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18873557.wav	Теперь я доросла до истинного понимания того, что вдохновением мы обязаны окружающим нас людям.	0	2	twenties	male		ru	
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18873547.wav	Однако мы видим, что многое еще предстоит сделать.	1	2	twenties	male		ru	
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18873572.wav	Сделайте погромче, пожалуйста.	0	2	twenties	male		ru	
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18873663.wav	Торговцы оружием зачастую подталкивают обе стороны в конфликте приобретать как можно больше такого оружия.	1	2	twenties	male		ru	
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18873666.wav	Для некоторых регионов это может означать еще более серьезные изменения.	1	2	twenties	male		ru	
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18873670.wav	Его злило и удивляло молчание внутри часовни.	0	2	twenties	male		ru	
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18873686.wav	Пока соседка разбирала тазы и тряпки, Ольга взяла котенка и прошла в сад.	1	2	twenties	male		ru	
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18873688.wav	Это все на двоих-то? – надменно спросил Гейка.	1	2	twenties	male		ru	
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18873690.wav	Но я, конечно, была папиной дочкой.	0	2	twenties	male		ru	
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18873713.wav	Все выдвигаемые Суданом обвинения не соответствуют истине.	0	2	twenties	male		ru	
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18873717.wav	Поскольку эти соглашения подрывают безопасность Пакистана, он не может поддержать такой проект резолюции.	0	2	twenties	male		ru	
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18873736.wav	У нас не будет ни того, ни другого, если не будут соблюдаться права человека.	0	2	twenties	male		ru	
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18873747.wav	Благодарю представителя Российской Федерации за его заявление и сразу же коснусь двух его вопросов.	1	2	twenties	male		ru	
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18873745.wav	– Девочка, ты меня узнала? – как всегда быстро и сквозь зубы, спросила она у Жени.	0	2	twenties	male		ru	
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18873766.wav	Пройдите, батюшка.	0	2	twenties	male		ru	
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18873801.wav	Эта формула, как известно, получила семьдесят четыре и шесть процентов голосов по стране всей.	0	2	twenties	male		ru	
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18873823.wav	Вот получите.	0	2	twenties	male		ru	
af29bd8385745f84656d64aa8a7763256495d9608247153229a1fad49c689fd9c614c2e347d73c6df484b1621b8122c23804cee476f617d87105c82eb9d374fd	common_voice_ru_18874488.wav	Мы заканчиваем работу по подготовке церемонии подписания этим летом.	0	2	thirties	male		ru	
af29bd8385745f84656d64aa8a7763256495d9608247153229a1fad49c689fd9c614c2e347d73c6df484b1621b8122c23804cee476f617d87105c82eb9d374fd	common_voice_ru_18874489.wav	Дым заволок окна.	0	2	thirties	male		ru	
af29bd8385745f84656d64aa8a7763256495d9608247153229a1fad49c689fd9c614c2e347d73c6df484b1621b8122c23804cee476f617d87105c82eb9d374fd	common_voice_ru_18874492.wav	С помощью терроризма заставить их замолчать не удастся.	0	2	thirties	male		ru	
af29bd8385745f84656d64aa8a7763256495d9608247153229a1fad49c689fd9c614c2e347d73c6df484b1621b8122c23804cee476f617d87105c82eb9d374fd	common_voice_ru_18874491.wav	А сейчас слово имеет представитель Испании.	0	2	thirties	male		ru	
af29bd8385745f84656d64aa8a7763256495d9608247153229a1fad49c689fd9c614c2e347d73c6df484b1621b8122c23804cee476f617d87105c82eb9d374fd	common_voice_ru_18874490.wav	Утром молочница не застала дома троих постоянных покупателей.	0	2	thirties	male		ru	
af29bd8385745f84656d64aa8a7763256495d9608247153229a1fad49c689fd9c614c2e347d73c6df484b1621b8122c23804cee476f617d87105c82eb9d374fd	common_voice_ru_18874513.wav	Обычно они предлагают пройти несколько интервью.	0	2	thirties	male		ru	
af29bd8385745f84656d64aa8a7763256495d9608247153229a1fad49c689fd9c614c2e347d73c6df484b1621b8122c23804cee476f617d87105c82eb9d374fd	common_voice_ru_18874514.wav	Кроме того, необходимо создать благоприятные условия для осуществления прямых контактов.	0	2	thirties	male		ru	
af29bd8385745f84656d64aa8a7763256495d9608247153229a1fad49c689fd9c614c2e347d73c6df484b1621b8122c23804cee476f617d87105c82eb9d374fd	common_voice_ru_18874518.wav	Ситуация была оценена как спокойная.	0	2	thirties	male		ru	
af29bd8385745f84656d64aa8a7763256495d9608247153229a1fad49c689fd9c614c2e347d73c6df484b1621b8122c23804cee476f617d87105c82eb9d374fd	common_voice_ru_18874521.wav	И от этого смеха Фигуре стало плохо.	0	2	thirties	male		ru	
af29bd8385745f84656d64aa8a7763256495d9608247153229a1fad49c689fd9c614c2e347d73c6df484b1621b8122c23804cee476f617d87105c82eb9d374fd	common_voice_ru_18874516.wav	«Лёгкими города» принято называть скверы и парки.	0	2	thirties	male		ru	
af29bd8385745f84656d64aa8a7763256495d9608247153229a1fad49c689fd9c614c2e347d73c6df484b1621b8122c23804cee476f617d87105c82eb9d374fd	common_voice_ru_18874561.wav	Предводитель подул в рог, подавая сигнал к наступлению.	0	2	thirties	male		ru	
af29bd8385745f84656d64aa8a7763256495d9608247153229a1fad49c689fd9c614c2e347d73c6df484b1621b8122c23804cee476f617d87105c82eb9d374fd	common_voice_ru_18874558.wav	Вы хотели повидать вашу маму?	0	2	thirties	male		ru	
af29bd8385745f84656d64aa8a7763256495d9608247153229a1fad49c689fd9c614c2e347d73c6df484b1621b8122c23804cee476f617d87105c82eb9d374fd	common_voice_ru_18874560.wav	Наконец пружина легла на свое место.	0	2	thirties	male		ru	
